row_id,donation_date,donor_id,donor_name,donation,mail_pref,state
413,8/12/2018,KH-16510,Keith Herrera,1337,Email,California
414,8/12/2018,KH-16510,Keith Herrera,114,Email,California
415,3/11/2018,KC-16675,Kimberly Carter,140,Post,Washington
416,3/11/2018,KC-16675,Kimberly Carter,307,Post,Washington
417,24/06/2018,CJ-12010,Caroline Jumper,96,Email,California
418,14/04/2017,PB-19150,Philip Brown,384,Email,California
419,6/11/2018,VB-21745,Victoria Brennan,6,Post,Kentucky
420,4/03/2018,SP-20860,Sung Pak,9,Post,California
421,4/03/2018,SP-20860,Sung Pak,15,Post,California
422,22/06/2015,JE-15745,Joel Eaton,197,Email,Colorado
423,19/10/2018,MP-17965,Michael Paige,57,Post,Massachusetts
424,19/10/2018,MP-17965,Michael Paige,33,Post,Massachusetts
425,21/08/2018,NF-18385,Natalie Fritzler,866,Email,Mississippi
426,23/11/2018,JM-15265,Janet Molinari,28,Post,Michigan
427,23/11/2018,JM-15265,Janet Molinari,288,Post,Michigan
428,12/09/2015,SD-20485,Shirley Daniels,70,Do not Contact,New York
429,1/10/2018,KH-16630,Ken Heidel,7,Post,Texas
430,15/04/2017,RB-19795,Ross Baird,190,Do not Contact,North Carolina
431,15/04/2017,RB-19795,Ross Baird,409,Do not Contact,North Carolina
432,15/04/2017,RB-19795,Ross Baird,292,Do not Contact,North Carolina
433,15/04/2017,RB-19795,Ross Baird,5,Do not Contact,North Carolina
434,6/06/2017,DB-13060,Dave Brooks,714,Email,Massachusetts
435,19/12/2015,MK-18160,Mike Kennedy,5,Email,Florida
436,19/12/2015,MK-18160,Mike Kennedy,248,Email,Florida
437,12/06/2017,PO-19180,Philisse Overcash,1008,Do not Contact,Illinois
438,12/06/2017,PO-19180,Philisse Overcash,313,Do not Contact,Illinois
439,15/09/2018,BB-11545,Brenda Bowman,32,Post,Texas
440,20/01/2018,CV-12805,Cynthia Voltz,208,Post,New York
441,5/09/2017,PK-19075,Pete Kriz,12,Email,Michigan
442,5/09/2017,PK-19075,Pete Kriz,195,Email,Michigan
443,5/09/2017,PK-19075,Pete Kriz,71,Email,Michigan
444,5/09/2017,PK-19075,Pete Kriz,91,Email,Michigan
445,5/09/2017,PK-19075,Pete Kriz,243,Email,Michigan
446,5/09/2017,PK-19075,Pete Kriz,22,Email,Michigan
447,20/03/2018,TB-21595,Troy Blackwell,3,Email,Indiana
448,1/04/2017,RB-19360,Raymond Buch,60,Email,New York
449,1/04/2017,RB-19360,Raymond Buch,162,Email,New York
450,1/04/2017,RB-19360,Raymond Buch,264,Email,New York
451,1/04/2017,RB-19360,Raymond Buch,30,Email,New York
452,1/04/2017,RB-19360,Raymond Buch,10,Email,New York
453,1/04/2017,RB-19360,Raymond Buch,35,Email,New York
454,20/10/2018,EB-13705,Ed Braxton,284,Post,Ohio
455,20/10/2018,EB-13705,Ed Braxton,665,Post,Ohio
456,13/12/2017,KH-16630,Ken Heidel,64,Post,Oklahoma
457,12/02/2015,SC-20095,Sanjit Chand,130,Email,California
458,26/09/2017,NF-18385,Natalie Fritzler,748,Email,Illinois
459,26/09/2017,NF-18385,Natalie Fritzler,9,Email,Illinois
460,15/12/2016,JH-15985,Joseph Holt,104,Email,Washington
461,15/12/2016,JH-15985,Joseph Holt,900,Email,Washington
462,15/12/2016,JH-15985,Joseph Holt,51,Email,Washington
463,22/04/2017,TN-21040,Tanja Norvell,24,Do not Contact,Arizona
464,22/04/2017,TN-21040,Tanja Norvell,1273,Do not Contact,Arizona
465,22/04/2017,TN-21040,Tanja Norvell,28,Do not Contact,Arizona
466,22/04/2017,TN-21040,Tanja Norvell,185,Do not Contact,Arizona
467,22/04/2017,TN-21040,Tanja Norvell,78,Do not Contact,Arizona
468,17/01/2016,JS-15940,Joni Sundaresam,255,Do not Contact,Illinois
469,31/03/2018,DS-13180,David Smith,205,Post,Texas
470,16/12/2017,CC-12670,Craig Carreira,5,Email,Illinois
471,20/12/2016,MH-17785,Maya Herman,55,Post,New York
472,9/11/2015,JP-15520,Jeremy Pistek,341,Email,California
473,9/11/2015,JP-15520,Jeremy Pistek,223,Email,California
474,9/11/2015,JP-15520,Jeremy Pistek,704,Email,California
475,9/11/2015,JP-15520,Jeremy Pistek,93,Email,California
476,9/11/2015,JP-15520,Jeremy Pistek,63,Email,California
477,9/11/2015,JP-15520,Jeremy Pistek,95,Email,California
478,12/07/2017,KH-16690,Kristen Hastings,96,Post,California
479,27/10/2017,JE-15475,Jeremy Ellison,40,Email,New York
480,26/06/2017,JG-15805,John Grady,15,Post,New York
481,26/06/2017,JG-15805,John Grady,704,Post,New York
482,6/10/2015,XP-21865,Xylona Preis,9,Email,California
483,22/07/2015,EM-14065,Erin Mull,6,Email,New York
484,22/07/2015,EM-14065,Erin Mull,160,Email,New York
485,10/06/2018,MT-18070,Michelle Tran,30,Do not Contact,California
486,10/06/2018,MT-18070,Michelle Tran,514,Do not Contact,California
487,10/06/2018,MT-18070,Michelle Tran,280,Do not Contact,California
488,29/10/2015,SA-20830,Sue Ann Reed,2736,Email,Illinois
489,9/06/2015,CW-11905,Carl Weiss,8,Do not Contact,Texas
490,9/06/2015,CW-11905,Carl Weiss,64,Do not Contact,Texas
491,9/06/2015,CW-11905,Carl Weiss,70,Do not Contact,Texas
492,14/09/2015,AJ-10960,Astrea Jones,449,Email,New York
493,14/09/2015,AJ-10960,Astrea Jones,11,Email,New York
494,9/05/2017,SS-20590,Sonia Sunley,94,Email,Washington
495,18/03/2017,RO-19780,Rose OBrian,190,Email,Tennessee
496,27/12/2016,MD-17350,Maribeth Dona,105,Email,Arkansas
497,25/07/2017,SC-20095,Sanjit Chand,120,Email,California
498,25/07/2017,SC-20095,Sanjit Chand,256,Email,California
499,25/07/2017,SC-20095,Sanjit Chand,242,Email,California
500,25/07/2017,SC-20095,Sanjit Chand,69,Email,California
501,30/05/2017,MY-17380,Maribeth Yedwab,23,Post,Colorado
502,30/05/2017,MY-17380,Maribeth Yedwab,15,Post,Colorado
503,30/05/2017,MY-17380,Maribeth Yedwab,802,Post,Colorado
504,30/05/2017,MY-17380,Maribeth Yedwab,2,Post,Colorado
505,30/05/2017,MY-17380,Maribeth Yedwab,33,Post,Colorado
506,12/11/2018,EB-13705,Ed Braxton,16,Post,New York
507,16/03/2016,CM-12385,Christopher Martinez,3,Email,Georgia
508,16/03/2016,CM-12385,Christopher Martinez,8,Email,Georgia
509,16/03/2016,CM-12385,Christopher Martinez,47,Email,Georgia
510,16/03/2016,CM-12385,Christopher Martinez,6355,Email,Georgia
511,26/11/2018,LS-17245,Lynn Smith,126,Email,Missouri
512,26/11/2018,LS-17245,Lynn Smith,38,Email,Missouri
513,20/10/2017,LF-17185,Luke Foster,7,Email,Ohio
514,21/12/2018,BN-11515,Bradley Nguyen,7,Email,California
515,21/12/2018,BN-11515,Bradley Nguyen,6,Email,California
516,22/01/2018,AD-10180,Alan Dominguez,3000,Do not Contact,Montana
517,22/01/2018,AD-10180,Alan Dominguez,51,Do not Contact,Montana
518,22/01/2018,AD-10180,Alan Dominguez,12,Do not Contact,Montana
519,22/01/2018,AD-10180,Alan Dominguez,1126,Do not Contact,Montana
520,22/03/2016,DB-13210,Dean Braden,18,Email,Texas
521,22/03/2016,DB-13210,Dean Braden,130,Email,Texas
522,22/03/2016,DB-13210,Dean Braden,14,Email,Texas
523,23/01/2018,MC-17605,Matt Connell,211,Post,Michigan
524,21/05/2017,LH-17155,Logan Haushalter,55,Email,California
525,21/05/2017,LH-17155,Logan Haushalter,66,Email,California
526,26/12/2016,BD-11605,Brian Dahlen,22,Email,Massachusetts
527,21/10/2018,PH-18790,Patricia Hirasaki,684,Do not Contact,Florida
528,21/10/2018,PH-18790,Patricia Hirasaki,46,Do not Contact,Florida
529,3/09/2016,MG-18145,Mike Gockenbach,36,Email,Pennsylvania
530,3/09/2016,MG-18145,Mike Gockenbach,666,Email,Pennsylvania
531,3/09/2016,MG-18145,Mike Gockenbach,53,Email,Pennsylvania
532,7/11/2016,KB-16240,Karen Bern,191,Post,California
533,7/09/2018,JC-15340,Jasper Cacioppo,48,Email,California
534,29/05/2017,RL-19615,Rob Lucas,980,Email,Alabama
535,29/05/2017,RL-19615,Rob Lucas,23,Email,Alabama
536,10/07/2017,AA-10375,Allen Armold,17,Email,Arizona
537,3/09/2018,EP-13915,Emily Phan,43,Email,Illinois
538,3/12/2016,MP-17470,Mark Packer,11,Do not Contact,New York
539,7/12/2016,DK-12985,Darren Koutras,153,Email,Kentucky
540,7/12/2016,DK-12985,Darren Koutras,284,Email,Kentucky
541,1/02/2015,BD-11500,Bradley Drucker,469,Email,Wisconsin
542,14/07/2017,ES-14080,Erin Smith,381,Post,Arizona
543,18/12/2016,LM-17065,Liz MacKendrick,647,Email,Ohio
544,11/05/2015,PG-18895,Paul Gonzalez,58,Email,Texas
545,11/05/2015,PG-18895,Paul Gonzalez,101,Email,Texas
546,11/05/2015,PG-18895,Paul Gonzalez,66,Email,Texas
547,19/11/2018,AS-10135,Adrian Shami,41,Do not Contact,New York
548,19/11/2018,AS-10135,Adrian Shami,13,Do not Contact,New York
549,15/11/2016,DK-13225,Dean Katz,250,Post,Illinois
550,15/11/2016,DK-13225,Dean Katz,11,Post,Illinois
551,15/11/2016,DK-13225,Dean Katz,9,Post,Illinois
552,15/04/2017,BD-11320,Bill Donatelli,1122,Email,California
553,11/09/2018,RC-19960,Ryan Crowe,35,Email,Florida
554,24/11/2018,GT-14710,Greg Tran,11,Email,Texas
555,29/06/2018,DK-13225,Dean Katz,1296,Post,California
556,3/03/2015,AJ-10945,Ashley Jarboe,19,Email,North Carolina
557,10/06/2017,OT-18730,Olvera Toch,21,Email,California
558,10/06/2017,OT-18730,Olvera Toch,1336,Email,California
559,10/06/2017,OT-18730,Olvera Toch,32,Email,California
560,20/11/2018,LP-17080,Liz Pelletier,43,Email,California
561,20/11/2018,LP-17080,Liz Pelletier,84,Email,California
562,14/09/2015,CA-12775,Cynthia Arntzen,13,Email,Florida
563,14/09/2015,CA-12775,Cynthia Arntzen,13,Email,Florida
564,7/12/2016,JF-15490,Jeremy Farry,4,Email,Washington
565,7/12/2016,JF-15490,Jeremy Farry,3,Email,Washington
566,7/12/2018,FP-14320,Frank Preis,374,Email,California
567,1/10/2018,EB-13840,Ellis Ballard,92,Post,Washington
568,1/10/2018,EB-13840,Ellis Ballard,81,Post,Washington
569,1/10/2018,EB-13840,Ellis Ballard,19,Post,Washington
570,1/10/2018,EB-13840,Ellis Ballard,451,Post,Washington
571,28/12/2018,JF-15415,Jennifer Ferguson,72,Email,New York
572,28/12/2018,JF-15415,Jennifer Ferguson,14,Email,New York
573,28/12/2018,JF-15415,Jennifer Ferguson,33,Email,New York
574,28/12/2018,JF-15415,Jennifer Ferguson,15,Email,New York
575,3/11/2017,SF-20200,Sarah Foster,9,Email,Washington
576,18/09/2016,TG-21640,Trudy Glocke,161,Email,California
577,18/09/2016,TG-21640,Trudy Glocke,20,Email,California
578,18/09/2016,TG-21640,Trudy Glocke,7,Email,California
579,20/07/2018,CS-11950,Carlos Soltero,70,Email,Illinois
580,20/07/2018,CS-11950,Carlos Soltero,9,Email,Illinois
581,10/09/2016,CC-12145,Charles Crestani,52,Email,California
582,1/12/2018,DV-13465,Dianna Vittorini,470,Email,Colorado
583,1/12/2018,DV-13465,Dianna Vittorini,106,Email,Colorado
584,1/12/2018,DV-13465,Dianna Vittorini,31,Email,Colorado
585,1/12/2018,DV-13465,Dianna Vittorini,7,Email,Colorado
586,1/12/2018,DV-13465,Dianna Vittorini,406,Email,Colorado
587,3/07/2016,BD-11725,Bruce Degenhardt,71,Email,Kentucky
588,3/07/2016,BD-11725,Bruce Degenhardt,295,Email,Kentucky
589,20/03/2017,ZC-21910,Zuschuss Carroll,85,Email,Oregon
590,20/03/2017,ZC-21910,Zuschuss Carroll,21,Email,Oregon
591,20/03/2017,ZC-21910,Zuschuss Carroll,17,Email,Oregon
592,20/03/2017,ZC-21910,Zuschuss Carroll,10,Email,Oregon
593,9/01/2015,MS-17830,Melanie Seite,9,Email,Texas
594,9/01/2015,MS-17830,Melanie Seite,31,Email,Texas
595,8/08/2015,LR-16915,Lena Radford,76,Email,California
596,8/08/2015,LR-16915,Lena Radford,1200,Email,California
597,8/08/2015,LR-16915,Lena Radford,446,Email,California
598,8/08/2015,LR-16915,Lena Radford,328,Email,California
599,14/07/2017,TP-21130,Theone Pippenger,12,Email,Pennsylvania
600,16/07/2017,CK-12205,Chloris Kastensmidt,144,Email,Pennsylvania
601,16/07/2017,CK-12205,Chloris Kastensmidt,494,Email,Pennsylvania
602,16/07/2017,CK-12205,Chloris Kastensmidt,6,Email,Pennsylvania
603,15/03/2015,AS-10240,Alan Shonely,143,Email,Florida
604,15/03/2015,AS-10240,Alan Shonely,46,Email,Florida
605,15/03/2015,AS-10240,Alan Shonely,7,Email,Florida
606,15/03/2015,AS-10240,Alan Shonely,43,Email,Florida
607,15/03/2015,AS-10240,Alan Shonely,132,Email,Florida
608,23/05/2015,AR-10510,Andrew Roberts,3,Email,Pennsylvania
609,23/05/2015,AR-10510,Andrew Roberts,21,Email,Pennsylvania
610,23/05/2015,AR-10510,Andrew Roberts,55,Email,Pennsylvania
611,28/04/2017,NB-18655,Nona Balk,370,Post,Texas
612,28/04/2017,NB-18655,Nona Balk,16,Post,Texas
613,11/09/2017,GD-14590,Giulietta Dortch,8,Post,Pennsylvania
614,11/09/2017,GD-14590,Giulietta Dortch,729,Post,Pennsylvania
615,14/11/2018,CK-12595,Clytie Kelty,120,Email,Ohio
616,14/11/2018,CK-12595,Clytie Kelty,4,Email,Ohio
617,18/08/2018,NG-18355,Nat Gilpin,40,Post,New York
618,18/08/2018,NG-18355,Nat Gilpin,10,Post,New York
619,18/08/2018,NG-18355,Nat Gilpin,107,Post,New York
620,18/08/2018,NG-18355,Nat Gilpin,38,Post,New York
621,18/08/2018,NG-18355,Nat Gilpin,88,Post,New York
622,26/12/2015,CA-12265,Christina Anderson,9,Email,Illinois
623,29/11/2016,SF-20965,Sylvia Foulston,302,Post,Michigan
624,29/11/2016,SF-20965,Sylvia Foulston,555,Post,Michigan
625,29/11/2016,SF-20965,Sylvia Foulston,523,Post,Michigan
626,29/11/2016,SF-20965,Sylvia Foulston,162,Post,Michigan
627,15/09/2018,MO-17800,Meg OConnel,36,Do not Contact,New York
628,19/05/2018,AT-10735,Annie Thurman,97,Email,Washington
629,17/12/2018,LC-17140,Logan Currie,15,Email,California
630,17/12/2018,LC-17140,Logan Currie,13,Email,California
631,11/12/2017,FM-14380,Fred McMath,243,Email,Colorado
632,11/12/2017,FM-14380,Fred McMath,120,Email,Colorado
633,11/12/2017,FM-14380,Fred McMath,301,Email,Colorado
634,24/09/2018,BD-11605,Brian Dahlen,18,Email,Florida
635,24/09/2018,BD-11605,Brian Dahlen,236,Email,Florida
636,4/10/2016,DJ-13420,Denny Joy,393,Post,Georgia
637,15/08/2017,ME-17725,Max Engle,19,Email,Colorado
638,15/08/2017,ME-17725,Max Engle,122,Email,Colorado
639,20/05/2017,RB-19465,Rick Bensley,1049,Do not Contact,California
640,20/05/2017,RB-19465,Rick Bensley,15,Do not Contact,California
641,18/12/2017,JD-16150,Justin Deggeller,19,Post,Minnesota
642,30/07/2018,JL-15835,John Lee,330,Email,California
643,30/07/2018,JL-15835,John Lee,26,Email,California
644,10/06/2018,SC-20305,Sean Christensen,133,Email,Michigan
645,21/07/2018,TW-21025,Tamara Willingham,6,Do not Contact,New Jersey
646,30/12/2018,CC-12430,Chuck Clark,209,Do not Contact,Indiana
647,1/04/2017,BB-10990,Barry Blumstein,32,Post,Arizona
648,1/04/2017,BB-10990,Barry Blumstein,30,Post,Arizona
649,11/12/2017,AR-10825,Anthony Rawles,15,Post,Washington
650,11/12/2017,AR-10825,Anthony Rawles,302,Post,Washington
651,11/12/2017,AR-10825,Anthony Rawles,316,Post,Washington
652,23/10/2017,SR-20740,Steven Roelle,379,Do not Contact,New York
653,19/06/2018,AR-10405,Allen Rosenblatt,98,Post,New York
654,19/06/2018,AR-10405,Allen Rosenblatt,103,Post,New York
655,22/08/2017,CR-12730,Craig Reiter,114,Email,Ohio
656,22/08/2017,CR-12730,Craig Reiter,3,Email,Ohio
657,22/08/2017,CR-12730,Craig Reiter,134,Email,Ohio
658,19/09/2017,EH-14125,Eugene Hildebrand,701,Do not Contact,Illinois
659,19/09/2017,EH-14125,Eugene Hildebrand,2,Do not Contact,Illinois
660,24/08/2016,CB-12025,Cassandra Brandow,999,Email,Texas
661,24/08/2016,CB-12025,Cassandra Brandow,724,Email,Texas
662,24/08/2016,CB-12025,Cassandra Brandow,919,Email,Texas
663,24/08/2016,CB-12025,Cassandra Brandow,3,Email,Texas
664,26/03/2017,SP-20545,Sibella Parks,460,Post,New York
665,4/11/2017,RC-19825,Roy Collins,11,Email,Kentucky
666,8/06/2018,TH-21235,Tiffany House,24,Post,Texas
667,8/06/2018,TH-21235,Tiffany House,85,Post,Texas
668,8/06/2018,TH-21235,Tiffany House,382,Post,Texas
669,24/12/2015,RP-19390,Resi Pölking,30,Email,Ohio
670,9/06/2018,MO-17800,Meg OConnel,24,Do not Contact,Illinois
671,9/06/2018,MO-17800,Meg OConnel,109,Do not Contact,Illinois
672,9/06/2018,MO-17800,Meg OConnel,36,Do not Contact,Illinois
673,15/06/2018,TD-20995,Tamara Dahlen,20,Email,Illinois
674,5/12/2018,RB-19570,Rob Beeghly,61,Email,Indiana
675,5/12/2018,RB-19570,Rob Beeghly,39,Email,Indiana
676,5/12/2018,RB-19570,Rob Beeghly,99,Email,Indiana
677,18/03/2018,CD-11980,Carol Darley,3,Email,Texas
678,18/03/2018,CD-11980,Carol Darley,28,Email,Texas
679,18/03/2018,CD-11980,Carol Darley,83,Email,Texas
680,18/03/2018,CD-11980,Carol Darley,183,Email,Texas
681,19/11/2017,DJ-13630,Doug Jacobs,14,Email,New York
682,19/11/2017,DJ-13630,Doug Jacobs,65,Email,New York
683,19/11/2017,DJ-13630,Doug Jacobs,69,Email,New York
684,4/11/2018,GT-14635,Grant Thornton,8000,Post,North Carolina
685,4/11/2018,GT-14635,Grant Thornton,167,Post,North Carolina
686,5/07/2015,MC-17845,Michael Chen,480,Email,Mississippi
687,5/07/2015,MC-17845,Michael Chen,15,Email,Mississippi
688,5/07/2015,MC-17845,Michael Chen,19,Email,Mississippi
689,25/12/2018,RA-19285,Ralph Arnett,192,Email,New York
690,21/06/2015,NP-18325,Naresj Patel,104,Email,Virginia
691,21/06/2015,NP-18325,Naresj Patel,285,Email,Virginia
692,21/06/2015,NP-18325,Naresj Patel,37,Email,Virginia
693,28/03/2016,AB-10165,Alan Barnes,166,Email,California
694,28/03/2016,AB-10165,Alan Barnes,33,Email,California
695,14/05/2016,JO-15550,Jesus Ocampo,198,Do not Contact,Pennsylvania
696,14/05/2016,JO-15550,Jesus Ocampo,47,Do not Contact,Pennsylvania
697,14/05/2016,JO-15550,Jesus Ocampo,201,Do not Contact,Pennsylvania
698,14/05/2016,JO-15550,Jesus Ocampo,98,Do not Contact,Pennsylvania
699,14/05/2016,JO-15550,Jesus Ocampo,3,Do not Contact,Pennsylvania
700,14/05/2016,JO-15550,Jesus Ocampo,19,Do not Contact,Pennsylvania
701,14/05/2016,JO-15550,Jesus Ocampo,5,Do not Contact,Pennsylvania
702,2/09/2018,Dl-13600,Dorris liebe,15,Post,Ohio
703,4/11/2017,AS-10285,Alejandro Savely,210,Post,Washington
704,9/04/2016,JK-15370,Jay Kimmel,370,Email,California
705,12/09/2015,BN-11470,Brad Norvell,10,Post,North Carolina
706,12/09/2015,BN-11470,Brad Norvell,167,Post,North Carolina
707,12/09/2015,BN-11470,Brad Norvell,15,Post,North Carolina
708,2/12/2015,DP-13165,David Philippe,120,Email,New York
709,2/12/2015,DP-13165,David Philippe,884,Email,New York
710,2/12/2015,DP-13165,David Philippe,47,Email,New York
711,5/04/2015,TH-21550,Tracy Hopkins,55,Do not Contact,New York
712,3/09/2018,AP-10915,Arthur Prichep,24,Email,Florida
713,19/05/2018,RS-19765,Roland Schwarz,281,Post,New York
714,19/05/2018,RS-19765,Roland Schwarz,308,Post,New York
715,19/05/2018,RS-19765,Roland Schwarz,300,Post,New York
716,1/07/2015,Dl-13600,Dorris liebe,20,Post,Washington
717,11/01/2015,SV-20365,Seth Vernon,10,Email,Delaware
718,24/09/2018,KC-16540,Kelly Collister,103,Email,Ohio
719,2/06/2015,CK-12325,Christine Kargatis,60,Do not Contact,Utah
720,2/06/2015,CK-12325,Christine Kargatis,73,Do not Contact,Utah
721,13/02/2017,RD-19810,Ross DeVincentis,147,Do not Contact,California
722,15/12/2017,MP-17965,Michael Paige,1653,Post,Michigan
723,15/12/2017,MP-17965,Michael Paige,296,Post,Michigan
724,7/10/2015,MR-17545,Mathew Reese,130,Do not Contact,Pennsylvania
725,7/07/2017,SC-20695,Steve Chapman,46,Post,Florida
726,16/09/2018,JF-15355,Jay Fein,18,Email,Texas
727,16/09/2018,JF-15355,Jay Fein,56,Email,Texas
728,3/12/2017,EG-13900,Emily Grady,183,Email,New York
729,3/12/2017,EG-13900,Emily Grady,400,Email,New York
730,3/12/2017,EG-13900,Emily Grady,34,Email,New York
731,3/12/2017,EG-13900,Emily Grady,543,Email,New York
732,3/12/2017,EG-13900,Emily Grady,6,Email,New York
733,21/01/2018,DS-13030,Darrin Sayre,243,Do not Contact,Washington
734,21/01/2018,DS-13030,Darrin Sayre,180,Do not Contact,Washington
735,21/01/2018,DS-13030,Darrin Sayre,100,Do not Contact,Washington
736,21/01/2018,DS-13030,Darrin Sayre,28,Do not Contact,Washington
737,21/01/2018,DS-13030,Darrin Sayre,85,Do not Contact,Washington
738,21/01/2018,DS-13030,Darrin Sayre,19,Do not Contact,Washington
739,8/09/2015,GZ-14470,Gary Zandusky,50,Email,California
740,4/01/2015,PO-19195,Phillina Ober,12,Do not Contact,Illinois
741,4/01/2015,PO-19195,Phillina Ober,273,Do not Contact,Illinois
742,4/01/2015,PO-19195,Phillina Ober,4,Do not Contact,Illinois
743,27/08/2017,SS-20875,Sung Shariari,52,Email,Texas
744,27/08/2017,SS-20875,Sung Shariari,4,Email,Texas
745,27/08/2017,SS-20875,Sung Shariari,5,Email,Texas
746,27/08/2017,SS-20875,Sung Shariari,55,Email,Texas
747,27/05/2015,MH-17785,Maya Herman,567,Post,California
748,27/05/2015,MH-17785,Maya Herman,359,Post,California
749,20/03/2017,PB-19105,Peter Bühler,12,Email,Illinois
750,2/10/2018,RF-19735,Roland Fjeld,58,Email,Michigan
751,2/10/2018,RF-19735,Roland Fjeld,158,Email,Michigan
752,2/10/2018,RF-19735,Roland Fjeld,57,Email,Michigan
753,2/10/2018,RF-19735,Roland Fjeld,3,Email,Michigan
754,7/04/2017,YC-21895,Yoseph Carroll,1200,Post,California
755,7/12/2016,MS-17830,Melanie Seite,80,Email,California
756,18/09/2017,NB-18655,Nona Balk,383,Post,Florida
757,29/12/2015,DC-13285,Debra Catini,25,Email,Minnesota
758,29/12/2015,DC-13285,Debra Catini,120,Email,Minnesota
759,23/07/2018,CP-12340,Christine Phan,13,Post,New York
760,18/09/2018,BF-11020,Barry Französisch,23,Post,Wisconsin
761,31/08/2016,AR-10510,Andrew Roberts,58,Email,California
762,3/11/2018,JC-16105,Julie Creighton,12,Post,Georgia
763,8/02/2016,LH-17020,Lisa Hazard,108,Email,Ohio
764,13/01/2015,CS-12250,Chris Selesnick,11,Post,Louisiana
765,13/01/2015,CS-12250,Chris Selesnick,51,Post,Louisiana
766,13/01/2015,CS-12250,Chris Selesnick,647,Post,Louisiana
767,13/01/2015,CS-12250,Chris Selesnick,6,Post,Louisiana
768,13/01/2015,CS-12250,Chris Selesnick,573,Post,Louisiana
769,14/05/2015,AJ-10795,Anthony Johnson,311,Post,Florida
